,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019
747,50,2,3,18,71,Indiana,Jackson County,42376,42376,42586,42917,42986,43437,43703,43875,43997,43955,44068,44231,210,331,69,451,266,172,122,-42,113,163,129,580,520,598,595,618,604,615,581,591,86,448,447,430,491,495,437,496,478,456,43,132,73,168,104,123,167,119,103,135,17,54,93,69,83,80,134,103,161,114,140,147,-88,218,87,-27,-179,-263,-150,-85,157,201,5,287,170,53,-45,-160,11,29,10,-2,-9,-4,-8,-4,0,-1,-1,-1,595,595,595,595,595,595,595,595,595,595,595,13.566775435,12.106678463,13.838908624,13.656185449,14.113133435,13.747268755,13.984900855,13.201095168,13.386335066,10.479164474,10.407087062999999,9.9510546961,11.269221942,11.30420882,9.9462855062,11.278879389,10.860797746,10.328542792,3.087610961,1.6995913996,3.8878539277999997,2.386963507,2.8089246157999996,3.8009832483999997,2.7060214662999997,2.3402974223,3.0577922739999996,1.263113575,2.1652328789,1.5967971489,1.9049804912000001,1.8269428394999998,3.0498907502,2.3421866472999997,3.6581348057,2.582135698,3.438475843,-2.048822509,5.044953311,1.9967867799,-0.616593208,-4.0741077930000005,-5.980534837,-3.40820013,-1.925276617,4.7015894179,0.11641036980000001,6.6417504599,3.9017672711,1.2103496312,-1.024217043,-3.63834819,0.2499346762,0.6568590811
748,50,2,3,18,73,Indiana,Jasper County,33478,33481,33496,33427,33492,33423,33512,33478,33405,33424,33365,33562,15,-69,65,-69,89,-34,-73,19,-59,197,111,376,403,406,346,400,388,373,372,362,111,274,303,346,293,362,313,347,309,331,0,102,100,60,53,38,75,26,63,31,0,-1,6,1,17,-5,6,4,11,3,18,-171,-37,-131,25,-66,-152,-10,-135,166,18,-172,-31,-130,42,-71,-146,-6,-124,169,-3,1,-4,1,-6,-1,-2,-1,2,-3,926,926,926,926,926,926,927,929,932,932,932,11.236794525,12.044411900999998,12.134797877999999,10.338387988,11.942080908,11.602350373,11.162818537,11.139558909000002,10.81775666,8.1885151592,9.0557240843,10.341477994,8.7547620826,10.807583221,9.3596280071,10.384713223,9.253020707000001,9.8913741838,3.0482793658,2.9886878166,1.7933198834,1.5836259057,1.1344976862,2.2427223659,0.7781053136,1.8865382024000001,0.9263824764,-0.029885092000000002,0.17932126899999998,0.0298886647,0.5079554792000001,-0.149276011,0.1794177893,0.1197085098,0.3293955591,0.0896499171,-5.110350702,-1.105814492,-3.9154150789999997,0.7469933518,-1.97044335,-4.545250662,-0.299271274,-4.042581862,4.9606287448,-5.140235793,-0.9264932229999999,-3.8855264139999997,1.2549488309999999,-2.119719361,-4.3658328719999995,-0.179562765,-3.713186303,5.0502786618
749,50,2,3,18,75,Indiana,Jay County,21253,21253,21179,21335,21348,21270,21139,21137,21017,20883,20727,20436,-74,156,13,-78,-131,-2,-120,-134,-156,-291,65,325,288,293,312,330,299,294,276,277,68,201,223,237,250,246,226,249,241,226,-3,124,65,56,62,84,73,45,35,51,-1,2,2,4,0,-1,-6,-7,-7,-7,-73,29,-51,-137,-196,-85,-187,-174,-185,-334,-74,31,-49,-133,-196,-86,-193,-181,-192,-341,3,1,-3,-1,3,0,0,2,1,-1,243,243,243,243,243,243,243,243,243,243,243,15.289081244,13.494834009000002,13.750058660999999,14.713857908,15.611694578,14.186079612999999,14.033412887999999,13.266041817,13.458688627999999,9.4557087077,10.449124944,11.122061101,11.789950245999998,11.637808686,10.722588604,11.885441527000001,11.583753905,10.980735125999999,5.8333725361,3.0457090645,2.6279975597,2.9239076611000003,3.9738858927,3.4634910092,2.1479713603999997,1.6822879116,2.4779535019,0.0940866538,0.0937141251,0.1877141114,0.0,-0.047308165,-0.284670494,-0.334128878,-0.33645758200000003,-0.340111265,1.3642564802000001,-2.389710189,-6.429208316,-9.243320993,-4.021194058,-8.872230392999999,-8.30548926,-8.892093247,-16.22816607,1.4583431340000002,-2.295996064,-6.241494203999999,-9.243320993,-4.068502223,-9.156900887,-8.639618138,-9.228550829,-16.56827734
750,50,2,3,18,77,Indiana,Jefferson County,32428,32400,32395,32272,32436,32390,32402,32297,32230,32013,32157,32308,-5,-123,164,-46,12,-105,-67,-217,144,151,92,330,373,353,356,370,379,394,377,372,100,366,340,384,394,372,375,392,378,350,-8,-36,33,-31,-38,-2,4,2,-1,22,0,5,10,4,16,7,15,12,24,10,4,-91,127,-14,38,-108,-87,-228,121,123,4,-86,137,-10,54,-101,-72,-216,145,133,-1,-1,-6,-5,-4,-2,1,-3,0,-4,1905,1976,1993,1989,1972,2054,2024,1947,1911,2066,2042,10.206132958,11.528713605999998,10.890692005999998,10.989010989,11.437580179000001,11.747020627000001,12.265927805,11.750038959000001,11.541146357999999,11.319529281,10.508746986,11.847098385999999,12.161995308,11.499404937000001,11.623041517999999,12.203664212,11.781206171,10.858605445,-1.113396323,1.0199666193,-0.95640638,-1.172984319,-0.061824758,0.12397910949999999,0.0622635929,-0.031167212000000003,0.6825409137,0.1546383782,0.3090807937,0.1234072749,0.4938881343,0.21638665199999998,0.4649216607,0.3735815575,0.7480130902,0.31024586989999997,-2.8144184819999998,3.9253260801999996,-0.43192546200000004,1.1729843191,-3.338536917,-2.696545632,-7.098049593,3.7712326631999997,3.8160241992,-2.659780104,4.234406873999999,-0.308518187,1.6668724534000001,-3.122150265,-2.231623971,-6.724468035,4.5192457535,4.126270068999999
751,50,2,3,18,79,Indiana,Jennings County,28525,28529,28481,28155,28145,28227,27916,27834,27648,27652,27679,27735,-48,-326,-10,82,-311,-82,-186,4,27,56,94,345,321,363,337,348,314,319,352,338,83,294,239,287,285,297,284,321,301,302,11,51,82,76,52,51,30,-2,51,36,1,2,0,-7,-5,-1,-2,-3,-1,-1,-62,-382,-90,17,-362,-129,-214,10,-23,23,-61,-380,-90,10,-367,-130,-216,7,-24,22,2,3,-2,-4,4,-3,0,-1,0,-2,298,298,298,298,298,298,298,298,298,298,298,12.183063776,11.403197158,12.878734123,12.005058511,12.484304932999999,11.318986338,11.537070524,12.723428096,12.199083264,10.382089131,8.4902309059,10.182360037,10.152645922,10.65470852,10.237554522,11.609403255,10.879976866,10.899772620999999,1.8009746451,2.9129662522000004,2.6963740863999996,1.8524125893,1.8295964126,1.0814318157,-0.072332731,1.8434512299,1.2993106435,0.07062645669999999,0.0,-0.248350245,-0.178116595,-0.035874439,-0.072095454,-0.108499096,-0.036146103,-0.036091962000000005,-13.48965322,-3.197158082,0.6031363088,-12.89564149,-4.627802691,-7.714213619,0.3616636528,-0.831360359,0.8301151334,-13.41902677,-3.197158082,0.354786064,-13.07375808,-4.66367713,-7.786309072999999,0.253164557,-0.867506461,0.794023171
752,50,2,3,18,81,Indiana,Johnson County,139654,139855,140269,141734,143475,145410,147085,148962,151540,153820,156093,158167,414,1465,1741,1935,1675,1877,2578,2280,2273,2074,445,1843,1828,1807,1891,1801,1883,1888,1800,1810,244,1191,1254,1195,1184,1317,1350,1318,1337,1299,201,652,574,612,707,484,533,570,463,511,58,191,204,151,222,210,320,220,362,302,161,624,968,1172,763,1186,1725,1490,1451,1268,219,815,1172,1323,985,1396,2045,1710,1813,1570,-6,-2,-5,0,-17,-3,0,0,-3,-7,2547,2547,2407,2469,2492,2552,2525,2464,2430,2415,2417,13.070782935,12.818669818,12.510168405999998,12.930135558,12.166986999,12.532362512999999,12.36573225,11.616163246,11.519124292,8.446718651900001,8.7935513956,8.2731882929,8.0958648866,8.897235911900001,8.9849651583,8.6324338486,8.628227922,8.267040030499999,4.624064283,4.0251184219,4.2369801132,4.8342706713,3.2697510868,3.5473973550999998,3.7332984019,2.9879353238,3.2520842614,1.3545955185,1.4305298921,1.0453986881,1.5179746662,1.4186936534,2.129769519,1.4409221902,2.3361394972,1.9219754344,4.4254848353,6.7880045861000005,8.1139553802,5.2171831997,8.012241299500001,11.480788813,9.758973015499999,9.3639182609,8.0697511615,5.7800803538,8.2185344782,9.1593540682,6.735157865900001,9.4309349529,13.610558332,11.199895205999999,11.700057758,9.991726595800001
753,50,2,3,18,83,Indiana,Knox County,38440,38440,38391,38473,37974,38055,37961,37760,37333,37044,36596,36594,-49,82,-499,81,-94,-201,-427,-289,-448,-2,105,491,451,489,501,438,440,423,415,390,121,483,439,417,453,474,456,422,390,394,-16,8,12,72,48,-36,-16,1,25,-4,8,18,11,5,3,4,16,11,20,20,-38,57,-537,12,-139,-168,-430,-302,-495,-17,-30,75,-526,17,-136,-164,-414,-291,-475,3,-3,-1,15,-8,-6,-1,3,1,2,-1,2645,2645,2667,2512,2633,2726,2557,2348,2118,1879,1878,12.775811823,11.799024160999998,12.863512607,13.181435487,11.56878541,11.718802019000002,11.374484047000001,11.271048343,10.657193606,12.567651957,11.485081167,10.969498480999999,11.918543465,12.519644484,12.144940274000001,11.347594014,10.592069527,10.766498155,0.2081598668,0.3139429932,1.8940141262,1.2628920227,-0.950859075,-0.426138255,0.0268900332,0.6789788159000001,-0.10930455,0.4683597002,0.2877810771,0.1315287588,0.0789307514,0.1056510083,0.42613825520000004,0.2957903653,0.5431830527,0.546522749,1.4831390508000002,-14.04894895,0.315669021,-3.657124816,-4.437342349,-11.45246561,-8.120790029,-13.44378055,-0.46454433700000003,1.951498751,-13.76116787,0.4471977798,-3.578194064,-4.331691341,-11.02632735,-7.824999664,-12.9005975,0.0819784124
754,50,2,3,18,85,Indiana,Kosciusko County,77358,77355,77340,77353,77603,77865,78371,78547,78732,79026,79416,79456,-15,13,250,262,506,176,185,294,390,40,254,998,959,1043,1059,1111,1023,1009,1045,1029,157,650,650,760,691,705,715,661,731,724,97,348,309,283,368,406,308,348,314,305,14,29,45,29,34,37,80,51,98,85,-125,-364,-93,-35,115,-260,-199,-100,-19,-346,-111,-335,-48,-6,149,-223,-119,-49,79,-261,-1,0,-11,-15,-11,-7,-4,-5,-3,-4,1568,1568,1568,1568,1568,1570,1571,1573,1573,1575,1575,12.902975570999999,12.37770722,13.417552165,13.556414655,14.160262048,13.00872971,12.791744317000001,13.190946845,12.953824462,8.403741604299999,8.3894783035,9.7769315872,8.8455925651,8.9855848277,9.0921229153,8.3799236806,9.2273513336,9.1142555013,4.4992339666,3.9882289166000002,3.6406205779,4.710822089700001,5.1746772199,3.9166067943000002,4.4118206367,3.9635955113,3.8395689612,0.3749361639,0.5808100364,0.3730671264,0.4352389974,0.4715838846,1.0173004661,0.6465599209,1.2370457328,1.0700438089,-4.706095298,-1.200340742,-0.45025342799999996,1.4721319030000002,-3.313832702,-2.530534909,-1.267764551,-0.239835397,-4.35570774,-4.331159135,-0.619530705,-0.077186302,1.9073709004,-2.8422488180000003,-1.5132344430000002,-0.62120463,0.9972103356,-3.285663931
755,50,2,3,18,87,Indiana,LaGrange County,37128,37131,37159,37469,37662,38089,38435,38616,39113,39248,39375,39614,28,310,193,427,346,181,497,135,127,239,196,757,732,746,754,729,746,760,730,727,86,253,263,247,265,265,236,284,270,261,110,504,469,499,489,464,510,476,460,466,3,11,24,7,-5,-5,-2,-3,0,0,-88,-204,-305,-76,-133,-278,-8,-339,-334,-230,-85,-193,-281,-69,-138,-283,-10,-342,-334,-230,3,-1,5,-3,-5,0,-3,1,1,3,324,324,324,324,325,325,325,325,325,325,325,20.287291633,19.485964515,19.696109622,19.706235952,18.92253183,19.194895084000002,19.397404321,18.569629752,18.407626378,6.7802969395,7.0011047371,6.5213660546000005,6.9259317338,6.878560953099999,6.072379678099999,7.24850372,6.868219223400001,6.6085151097,13.506994694000001,12.484859777999999,13.174743568,12.780304218,12.043970876,13.122515406,12.148900601,11.701410529,11.799111269,0.2947955191,0.6388840825,0.18481604199999999,-0.13067795699999998,-0.129784169,-0.051460845,-0.076568701,0.0,0.0,-5.467116900000001,-8.119151881,-2.006574171,-3.476033663,-7.215999792000001,-0.205843379,-8.652263243,-8.496241558,-5.823595691,-5.172321381000001,-7.480267799,-1.821758129,-3.60671162,-7.345783961,-0.25730422399999997,-8.728831944,-8.496241558,-5.823595691
756,50,2,3,18,89,Indiana,Lake County,496005,496108,495947,494954,493390,491732,491027,487908,486092,484601,484440,485493,-161,-993,-1564,-1658,-705,-3119,-1816,-1491,-161,1053,1589,6186,6134,6056,6078,5987,5783,5563,5573,5438,1174,4527,4512,4755,4640,4900,4792,4975,5133,5029,415,1659,1622,1301,1438,1087,991,588,440,409,12,39,181,60,107,28,225,43,308,260,-574,-2690,-3393,-3022,-2228,-4249,-3030,-2123,-898,413,-562,-2651,-3212,-2962,-2121,-4221,-2805,-2080,-590,673,-14,-1,26,3,-22,15,-2,1,-11,-29,6425,6425,6447,6425,6411,6528,6510,6479,6510,6487,6488,12.485606534,12.412682224000001,12.294923877,12.369258384,12.231659916,11.874743325999999,11.461914323,11.502093307,11.21314565,9.1371388262,9.1304242248,9.6536266574,9.442803373,10.01087917,9.839835728999999,10.250408729,10.593978996,10.369788429,3.3484677077,3.2822579992,2.64129722,2.9264550108,2.2207807464,2.0349075975,1.2115055945,0.908114311,0.8433572215999999,0.0787162391,0.3662692342,0.12181232380000001,0.2177543019,0.0572050238,0.4620123203,0.0885964976,0.6356800177,0.5361195052000001,-5.42940213,-6.866030451,-6.1352807060000005,-4.534173689,-8.680862366,-6.221765914,-4.374194519,-1.853378753,0.8516052140000001,-5.350685891,-6.4997612170000005,-6.013468382999999,-4.316419387,-8.623657342000001,-5.759753592999999,-4.285598021,-1.217698735,1.3877247191
757,50,2,3,18,91,Indiana,LaPorte County,111467,111466,111459,111317,111304,111423,111735,110835,110222,109842,109981,109888,-7,-142,-13,119,312,-900,-613,-380,139,-93,335,1326,1302,1326,1344,1318,1323,1290,1263,1248,226,1136,1155,1157,1131,1263,1188,1313,1182,1215,109,190,147,169,213,55,135,-23,81,33,4,-6,15,-4,7,-12,21,7,42,7,-119,-323,-162,-25,118,-948,-769,-362,20,-127,-115,-329,-147,-29,125,-960,-748,-355,62,-120,-1,-3,-13,-21,-26,5,0,-2,-4,-6,6623,6564,6674,6692,6801,6879,6521,6271,6220,6312,6384,11.904334399000001,11.697009715999998,11.906953355,12.045277337,11.843464977,11.969763455,11.723862149,11.491063265,11.352214273,10.198585126000001,10.376379587,10.389400477,10.136315973,11.349238442,10.748359020999999,11.93289225,10.754106712999999,11.05203553,1.7057492728,1.3206301292,1.5175528786,1.9089613637,0.49422653549999995,1.2214044342,-0.2090301,0.7369565514,0.3001787428,-0.053865767,0.1347581765,-0.035918411000000004,0.0627358195,-0.107831244,0.1899962453,0.06361785660000001,0.38212561920000004,0.0636742788,-2.899773764,-1.455388306,-0.224490071,1.0575466709999999,-8.518668284,-6.957481555,-3.289952014,0.18196458059999998,-1.155233343,-2.95363953,-1.320630129,-0.260408482,1.1202824904000002,-8.626499528,-6.767485309,-3.2263341569999997,0.5640901998,-1.091559065
758,50,2,3,18,93,Indiana,Lawrence County,46134,46129,46102,46141,46116,45896,45651,45568,45578,45592,45630,45370,-27,39,-25,-220,-245,-83,10,14,38,-260,116,479,472,495,453,510,496,486,474,465,147,500,553,548,568,563,522,590,552,563,-31,-21,-81,-53,-115,-53,-26,-104,-78,-98,6,34,26,16,8,2,4,-1,5,5,4,29,40,-179,-132,-27,35,123,114,-164,10,63,66,-163,-124,-25,39,122,119,-159,-6,-3,-10,-4,-6,-5,-3,-4,-3,-3,653,653,653,653,653,653,653,653,653,653,654,10.385611916,10.232285897,10.759466157,9.8965558675,11.181880968,10.883637240999999,10.661401777,10.392229945,10.21978022,10.840931019000001,11.988250214,11.911489805999999,12.408926562000001,12.343919578,11.454150484000001,12.942854009000001,12.102343733,12.373626374,-0.45531910299999995,-1.7559643169999999,-1.152023649,-2.512370695,-1.16203861,-0.570513242,-2.281452232,-1.7101137880000001,-2.153846154,0.7371833093000001,0.5636428672,0.3477807243,0.1747736136,0.0438505136,0.08777126810000001,-0.021937041,0.10962267869999999,0.1098901099,0.6287739991,0.8671428726,-3.8907968530000003,-2.883764624,-0.591981934,0.7679985957,2.6982560052999998,2.4993970753,-3.6043956039999996,1.3659573084,1.4307857398,-3.543016128,-2.70899101,-0.54813142,0.8557698637000001,2.6763189646,2.609019754,-3.494505495
759,50,2,3,18,95,Indiana,Madison County,131636,131637,131619,131002,130197,130303,129736,129388,129329,129418,129573,129569,-18,-617,-805,106,-567,-348,-59,89,155,-4,373,1633,1495,1499,1440,1510,1510,1442,1395,1369,360,1503,1453,1535,1461,1504,1484,1534,1474,1445,13,130,42,-36,-21,6,26,-92,-79,-76,21,61,87,27,39,31,57,47,82,64,-35,-807,-944,137,-572,-374,-136,144,157,16,-14,-746,-857,164,-533,-343,-79,191,239,80,-17,-1,10,-22,-13,-11,-6,-10,-5,-8,6277,6277,6209,6137,6128,5968,6051,5925,5998,6173,6212,12.436172279,11.447210747,11.508637235999998,11.075261787999999,11.654651827,11.672986313,11.146022949,10.772575109000002,10.565635829,11.44615244,11.125616867,11.785028790999998,11.236776022,11.608341952,11.471994495999999,11.857142305,11.382634917999999,11.152186832,0.9900198385,0.3215938805,-0.276391555,-0.161514234,0.046309874800000005,0.20099181730000001,-0.711119356,-0.610059809,-0.586551003,0.4645477704,0.6661587525,0.20729366600000002,0.2999550067,0.2392676865,0.4406359072,0.3632892362,0.6332266371999999,0.49393768670000004,-6.1457385360000005,-7.228205315,1.0518234165,-4.399340099,-2.886648863,-1.0513418140000002,1.1130563833,1.212397342,0.1234844217,-5.681190765,-6.562046562000001,1.2591170825,-4.0993850919999995,-2.6473811769999998,-0.610705906,1.4763456195,1.8456239791999998,0.6174221083
760,50,2,3,18,97,Indiana,Marion County,903393,903375,904591,911217,919786,929922,935935,939843,945685,950537,958700,964582,1216,6626,8569,10136,6013,3908,5842,4852,8163,5882,3570,14531,14417,14609,14420,14593,14325,14118,14341,14203,1859,7415,7578,7750,7673,7933,8018,8407,8333,8190,1711,7116,6839,6859,6747,6660,6307,5711,6008,6013,677,2581,3060,2539,2812,2539,4305,3018,4813,4759,-1147,-3057,-1180,803,-3368,-5235,-4739,-3840,-2621,-4866,-470,-476,1880,3342,-556,-2696,-434,-822,2192,-107,-25,-14,-150,-65,-178,-56,-31,-37,-37,-24,16675,16730,16828,17116,17633,17614,17565,18232,17931,18289,18368,16.004996122999998,15.747653062000001,15.796006721,15.456704345999999,15.559410549,15.194682869000001,14.890661536,15.022755163,14.769544975999999,8.167163048099999,8.2774304575,8.3797010123,8.224638865700001,8.4583570124,8.5047795631,8.8671052229,8.7291415366,8.51669178,7.8378330749,7.4702226048,7.4163057088,7.2320654798,7.1010535362,6.6899033056,6.0235563136,6.293613626799999,6.2528531957,2.8428115748000002,3.3424303510000004,2.7452981768,3.0141645367,2.7071433826,4.5663601919,3.1831715906999998,5.0418046581,4.948832256499999,-3.367096081,-1.28891105,0.86824515,-3.6101373260000003,-5.581683973,-5.026708698999999,-4.0501586839999995,-2.74559942,-5.060100391000001,-0.524284506,2.0535193006,3.6135433268,-0.595972789,-2.874540591,-0.460348507,-0.866987093,2.296205238,-0.111268134
761,50,2,3,18,99,Indiana,Marshall County,47051,47050,47000,46938,46942,46910,46920,46733,46586,46433,46296,46258,-50,-62,4,-32,10,-187,-147,-153,-137,-38,150,541,653,568,544,581,598,606,596,582,111,425,432,469,469,456,485,477,460,477,39,116,221,99,75,125,113,129,136,105,13,26,28,17,20,32,51,31,55,56,-105,-204,-244,-146,-78,-348,-311,-314,-329,-199,-92,-178,-216,-129,-58,-316,-260,-283,-274,-143,3,0,-1,-2,-7,4,0,1,1,0,670,670,670,670,670,670,670,670,671,671,671,11.518235432,13.911376225,12.104164003,11.595438559000002,12.407504298,12.816253925,13.029596104000001,12.854662510999999,12.576441861,9.0485213652,9.2032381764,9.9944593615,9.9968027283,9.7380756623,10.394453433999999,10.255969211,9.9213838174,10.307496164,2.4697140667,4.7081380486,2.1097046414,1.5986358308000002,2.6694286355,2.4218004908,2.7736268934,2.9332786938,2.2689456966,0.5535566011999999,0.5965061781000001,0.3622725142,0.4263028882,0.6833737307,1.0930250003,0.6665304938000001,1.1862524129,1.2101043715000002,-4.343290255,-5.198125266,-3.111281592,-1.6625812640000002,-7.431689321,-6.665309315,-6.751308872,-7.095946252,-4.30019232,-3.789733654,-4.6016190880000005,-2.7490090780000003,-1.236278376,-6.748315591,-5.572284315,-6.084778378999999,-5.909693839,-3.090087949
762,50,2,3,18,101,Indiana,Martin County,10334,10380,10359,10336,10317,10233,10238,10216,10190,10181,10219,10255,-21,-23,-19,-84,5,-22,-26,-9,38,36,23,113,139,138,148,124,124,111,116,111,42,100,95,121,97,107,101,104,96,102,-19,13,44,17,51,17,23,7,20,9,0,0,4,0,-1,-2,-1,-1,-1,-1,-1,-35,-67,-101,-46,-37,-48,-15,19,30,-1,-35,-63,-101,-47,-39,-49,-16,18,29,-1,-1,0,0,1,0,0,0,0,-2,134,134,134,134,134,134,134,133,133,133,133,10.920512201,13.460514211,13.430656934000002,14.459479262999999,12.124767772,12.153288249000001,10.897844975999998,11.37254902,10.843020416,9.6641700894,9.1996320147,11.776155718,9.4768208685,10.462501222,9.8990492992,10.210593491000001,9.4117647059,9.9638565986,1.2563421116,4.2608821963,1.6545012165000001,4.9826583948000005,1.6622665493000002,2.2542389493,0.687251485,1.9607843137,0.8791638175,0.0,0.38735292689999995,0.0,-0.09769918400000001,-0.19556077100000002,-0.098010389,-0.098178784,-0.098039216,-0.09768486900000001,-3.3824595310000003,-6.488161526,-9.829683698,-4.4941624739999995,-3.6178742539999997,-4.704498677,-1.472681753,1.8627450980000002,2.9305460583999996,-3.3824595310000003,-6.100808599,-9.829683698,-4.591861658,-3.813435025,-4.802509066,-1.570860537,1.7647058824000001,2.8328611898
763,50,2,3,18,103,Indiana,Miami County,36903,36905,36810,36649,36529,36167,36070,36004,36043,35864,35646,35516,-95,-161,-120,-362,-97,-66,39,-179,-218,-130,85,400,357,353,404,363,358,385,367,382,72,336,364,370,338,385,385,397,386,364,13,64,-7,-17,66,-22,-27,-12,-19,18,0,-8,-1,12,16,13,24,18,28,26,-111,-217,-110,-365,-178,-57,44,-185,-227,-175,-111,-225,-111,-353,-162,-44,68,-167,-199,-149,3,0,-2,8,-1,0,-2,0,0,1,3416,3416,3416,3411,3360,3386,3322,3284,3361,3311,3342,10.890428674,9.7570308016,9.7116760207,11.185403602000001,10.072980548,9.937957166799999,10.708275967999999,10.264298699,10.736067002,9.1479600866,9.9483451311,10.179377132,9.358085191799999,10.683464217000001,10.687467903,11.042040412999999,10.79569291,10.230179028,1.7424685879,-0.19131432899999998,-0.467701111,1.8273184102000002,-0.61048367,-0.749510736,-0.333764446,-0.5313942110000001,0.5058879739,-0.217808573,-0.027330617999999997,0.33014196100000004,0.4429862813,0.36074035020000006,0.6662317654,0.5006466686,0.7831072577,0.7307270734,-5.908057556,-3.006368034,-10.04181798,-4.928222379,-1.5817076890000001,1.2214249032,-5.145535205,-6.348762411,-4.918355302,-6.125866128999999,-3.033698653,-9.711676021,-4.485236098000001,-1.220967339,1.8876566686000003,-4.644888537,-5.565655153,-4.1876282289999995
764,50,2,3,18,105,Indiana,Monroe County,137974,137962,138566,140233,141484,142068,143403,144247,145757,146638,147230,148431,604,1667,1251,584,1335,844,1510,881,592,1201,375,1245,1309,1284,1292,1348,1328,1227,1271,1205,227,869,855,906,818,926,991,966,971,941,148,376,454,378,474,422,337,261,300,264,212,927,1011,802,940,799,1152,777,1217,1218,230,359,-189,-587,-54,-366,22,-153,-931,-282,442,1286,822,215,886,433,1174,624,286,936,14,5,-25,-9,-25,-11,-1,-4,6,1,14976,14976,14975,14976,14980,14984,14982,14983,14995,15011,15008,8.931165463300001,9.293013911100001,9.0565398939,9.051707529,9.3725013037,9.1584943656,8.3927563741,8.650142240700001,8.1512272501,6.233881757100001,6.069921233,6.3903622616,5.7308798441999995,6.4383799757,6.8343884912,6.607500128300001,6.6084092177,6.3653982094,2.6972837062,3.2230926781,2.6661776322999997,3.3208276848000002,2.9341213280000003,2.3241058744,1.7852562458,2.041733023,1.7858290407,6.649952116000001,7.177415633400001,5.6568107437,6.5856076449000005,5.555362419600001,7.9447180039,5.314728364,8.282630296599999,8.2391658014,2.5753320493,-1.341772062,-4.140334048,-0.378322141,-2.544759256,0.1517220452,-1.046529523,-6.336178147999999,-1.9075901119999998,9.2252841653,5.8356435713999995,1.5164766956,6.2072855036000005,3.0106031636000004,8.0964400491,4.2681988406,1.9464521486000002,6.3315756897
